"season","min_minutes","model","player_id","player_name","coefficient"
2015,0,"dummy","2489664","David Stockton",12.8929396605553
2015,0,"dummy","4144",NA,8.95208354071024
2015,0,"dummy","4261","Ekpe Udoh",4.42022316350379
2015,0,"dummy","2585629","Luigi Datome",3.77328878948633
2015,0,"dummy","3979","Toney Douglas",3.75265971480715
2015,0,"dummy","2594818","James Michael",3.15866624444815
2015,0,"dummy","3972",NA,2.91611139335081
2015,0,"dummy","4294","Elliot Williams",2.82505816316915
2015,0,"dummy","2488845","Cory Jefferson",2.79553910385142
2015,0,"dummy","4235","Greg Stiemsma",2.60865544641514
2015,0,"dummy","1298",NA,2.43470773000975
2015,0,"dummy","2834","Chuck Hayes",2.28858064052769
2015,0,"dummy","1211",NA,2.0622577842088
2015,0,"dummy","2991041","Mitch McGary",1.81040233370921
2015,0,"dummy","4004","Patty Mills",1.77659103055762
2015,0,"dummy","2530596","Andre Roberson",1.54678756935385
2015,0,"dummy","6597","Terrence Jones",1.50525422880669
2015,0,"dummy","3969","Nick Calathes",1.50431522006831
2015,0,"dummy","1765","Matt Barnes",1.42390470047913
2015,0,"dummy","862","Hedo Turkoglu",1.40348130720695
2015,0,"dummy","2747","Andrew Bogut",1.39124317237841
2015,0,"dummy","4248","Al-Farouq Aminu",1.38606027865385
2015,0,"dummy","3975","Stephen Curry",1.35613724226539
2015,0,"dummy","3930",NA,1.35265704498315
2015,0,"dummy","6589","Draymond Green",1.34987226205966
2015,0,"dummy","2488945","Tim Frazier",1.32286079331879
2015,0,"dummy","2423","Dorell Wright",1.3199558069744
2015,0,"dummy","6427","Bismack Biyombo",1.29247036623793
2015,0,"dummy","4011","Ricky Rubio",1.27253870910311
2015,0,"dummy","3004","Joel Freeland",1.25416130752344
2015,0,"dummy","568","Nazr Mohammed",1.22314199752941
2015,0,"dummy","2530750","Markel Brown",1.13463387923614
2015,0,"dummy","2614962","Jarnell Stokes",1.12887075817981
2015,0,"dummy","6424","Lavoy Allen",1.12609551325411
2015,0,"dummy","6475","Klay Thompson",1.12446490042184
2015,0,"dummy","2384","Dwight Howard",1.12220309371872
2015,0,"dummy","6609","Khris Middleton",1.11674010800513
2015,0,"dummy","6434","Jimmer Fredette",1.09661831304406
2015,0,"dummy","1966","LeBron James",1.08782507748159
2015,0,"dummy","2983","LaMarcus Aldridge",1.0826066064915
2015,0,"dummy","1017","Zach Randolph",1.08181652736008
2015,0,"dummy","3024","J.J. Redick",1.06765338196065
2015,0,"dummy","2488674","Travis Wear",1.03695558116068
2015,0,"dummy","6583","Anthony Davis",1.0285869945074
2015,0,"dummy","2367","Tony Allen",1.02175157638914
2015,0,"dummy","3028","Thabo Sefolosha",1.00610672876457
2015,0,"dummy","2325975","Chris Johnson",1.00403726264518
2015,0,"dummy","6450","Kawhi Leonard",0.99304560306727
2015,0,"dummy","2991039","Glenn Robinson",0.988590032544493
2015,0,"dummy","6442","Kyrie Irving",0.982480477039483
2015,0,"dummy","3055","J.J. Barea",0.963029587402999
2015,0,"dummy","2585616","Pero Antic",0.961557301711289
2015,0,"dummy","4298","Timofey Mozgov",0.95612857515309
