"season","min_minutes","model","player_id","player_name","coefficient"
2015,0,"dummy","2489664","David Stockton",12.0176194175894
2015,0,"dummy","4144",NA,8.43974210192592
2015,0,"dummy","4261","Ekpe Udoh",4.13482443451016
2015,0,"dummy","3979","Toney Douglas",3.55129845305143
2015,0,"dummy","2585629","Luigi Datome",3.53932058180602
2015,0,"dummy","2594818","James Michael",2.92591490211228
2015,0,"dummy","3972",NA,2.76717281498799
2015,0,"dummy","4294","Elliot Williams",2.66582339007731
2015,0,"dummy","2488845","Cory Jefferson",2.6291526707348
2015,0,"dummy","4235","Greg Stiemsma",2.48699237040161
2015,0,"dummy","1298",NA,2.29640600344234
2015,0,"dummy","2834","Chuck Hayes",2.13535146286336
2015,0,"dummy","1211",NA,1.94630422274262
2015,0,"dummy","2991041","Mitch McGary",1.7005328314062
2015,0,"dummy","4004","Patty Mills",1.66931042939915
2015,0,"dummy","3969","Nick Calathes",1.42189125918607
2015,0,"dummy","6597","Terrence Jones",1.40835500999492
2015,0,"dummy","2530596","Andre Roberson",1.3945115965706
2015,0,"dummy","4248","Al-Farouq Aminu",1.32406889415897
2015,0,"dummy","862","Hedo Turkoglu",1.31428206406032
2015,0,"dummy","3930",NA,1.28336101223702
2015,0,"dummy","2423","Dorell Wright",1.27512506987811
2015,0,"dummy","1765","Matt Barnes",1.25276268619527
2015,0,"dummy","pair_3975_6589",NA,1.23409234445203
2015,0,"dummy","2747","Andrew Bogut",1.23050413438819
2015,0,"dummy","2488945","Tim Frazier",1.2268809319539
2015,0,"dummy","6427","Bismack Biyombo",1.22153222948072
2015,0,"dummy","3004","Joel Freeland",1.21955950766942
2015,0,"dummy","4011","Ricky Rubio",1.20968202208629
2015,0,"dummy","3975","Stephen Curry",1.14071044312752
2015,0,"dummy","568","Nazr Mohammed",1.13896084267832
2015,0,"dummy","6589","Draymond Green",1.11868563062297
2015,0,"dummy","2614962","Jarnell Stokes",1.06521655010127
2015,0,"dummy","2530750","Markel Brown",1.06463299962021
2015,0,"dummy","6424","Lavoy Allen",1.06075917918162
2015,0,"dummy","6434","Jimmer Fredette",1.04029933450383
2015,0,"dummy","2384","Dwight Howard",1.03847576432725
2015,0,"dummy","pair_2779_3442",NA,1.00983710301448
2015,0,"dummy","1017","Zach Randolph",1.00825455937572
2015,0,"dummy","2488674","Travis Wear",0.995854408458148
2015,0,"dummy","6475","Klay Thompson",0.982767078009328
2015,0,"dummy","1966","LeBron James",0.980542548696725
2015,0,"dummy","6609","Khris Middleton",0.970844163882971
2015,0,"dummy","2367","Tony Allen",0.964109714594897
2015,0,"dummy","6450","Kawhi Leonard",0.963513804078255
2015,0,"dummy","3028","Thabo Sefolosha",0.938949988454637
2015,0,"dummy","3102530","Jusuf Nurkic",0.931498594654526
2015,0,"dummy","3055","J.J. Barea",0.927886358001335
2015,0,"dummy","3024","J.J. Redick",0.922898673323512
2015,0,"dummy","4298","Timofey Mozgov",0.922325861944936
2015,0,"dummy","2325975","Chris Johnson",0.906366577692398
2015,0,"dummy","2983","LaMarcus Aldridge",0.902404548398934
2015,0,"dummy","2585616","Pero Antic",0.888673518834107
2015,0,"dummy","6611","Quincy Miller",0.888137882266793
2015,0,"dummy","6601","Michael Kidd-Gilchrist",0.887927226182236
2015,0,"dummy","6607","Kendall Marshall",0.885777953862791
