"season","min_minutes","model","dummy_penalty_ratio","term","coefficient","term_type","player_id"
2007,10,"no_dummy",NA,"player__1708",0.0355277736764827,"player","1708"
2007,10,"no_dummy",NA,"player__1709",-0.324631961484078,"player","1709"
2007,10,"no_dummy",NA,"player__1710",-0.975518305355586,"player","1710"
2007,10,"no_dummy",NA,"player__1711",-0.0960135704748545,"player","1711"
2007,10,"no_dummy",NA,"player__1713",0.771197137931989,"player","1713"
2007,10,"no_dummy",NA,"player__1717",-0.460074960836075,"player","1717"
2007,10,"no_dummy",NA,"player__1718",-0.880216643203148,"player","1718"
2007,10,"no_dummy",NA,"player__1719",0.197641951036811,"player","1719"
2007,10,"no_dummy",NA,"player__1722",1.34066497054437,"player","1722"
2007,10,"no_dummy",NA,"player__1723",0.128365849727205,"player","1723"
2007,10,"no_dummy",NA,"player__1724",0.450304306047795,"player","1724"
2007,10,"no_dummy",NA,"player__1726",-0.50747170344453,"player","1726"
2007,10,"no_dummy",NA,"player__1727",1.02297569074739,"player","1727"
2007,10,"no_dummy",NA,"player__1731",-0.0971049149742517,"player","1731"
2007,10,"no_dummy",NA,"player__1765",0.200223065254678,"player","1765"
2007,10,"no_dummy",NA,"player__1767",-1.86305185322682,"player","1767"
2007,10,"no_dummy",NA,"player__1777",-0.964659244337201,"player","1777"
2007,10,"no_dummy",NA,"player__1784",-0.103809115717593,"player","1784"
2007,10,"no_dummy",NA,"player__18",0.325777948015393,"player","18"
2007,10,"no_dummy",NA,"player__181",1.93662257622086,"player","181"
2007,10,"no_dummy",NA,"player__1816",-0.493967316095225,"player","1816"
2007,10,"no_dummy",NA,"player__1821",1.58626614409218,"player","1821"
2007,10,"no_dummy",NA,"player__1823",-0.737291763942291,"player","1823"
2007,10,"no_dummy",NA,"player__1828",0.53666696930868,"player","1828"
2007,10,"no_dummy",NA,"player__183",-0.332385762090907,"player","183"
2007,10,"no_dummy",NA,"player__1858",0.847478055835312,"player","1858"
2007,10,"no_dummy",NA,"player__187",0.557862082992521,"player","187"
2007,10,"no_dummy",NA,"player__1913",0.147912281345612,"player","1913"
2007,10,"no_dummy",NA,"player__193",-0.0800827072963116,"player","193"
2007,10,"no_dummy",NA,"player__194",0.914925928368228,"player","194"
2007,10,"no_dummy",NA,"player__1966",0.818186896257416,"player","1966"
2007,10,"no_dummy",NA,"player__1975",-0.122549682282828,"player","1975"
2007,10,"no_dummy",NA,"player__1977",1.33484883047443,"player","1977"
2007,10,"no_dummy",NA,"player__1978",0.88056149253554,"player","1978"
2007,10,"no_dummy",NA,"player__1979",-0.063688342053112,"player","1979"
2007,10,"no_dummy",NA,"player__1980",-1.4349595640201,"player","1980"
2007,10,"no_dummy",NA,"player__1981",2.14753020618199,"player","1981"
2007,10,"no_dummy",NA,"player__1982",-0.732797863862832,"player","1982"
2007,10,"no_dummy",NA,"player__1985",-1.69946811938234,"player","1985"
2007,10,"no_dummy",NA,"player__1987",1.28761465979523,"player","1987"
2007,10,"no_dummy",NA,"player__1994",-0.217037847240338,"player","1994"
2007,10,"no_dummy",NA,"player__1995",0.740470434503871,"player","1995"
2007,10,"no_dummy",NA,"player__1996",-0.82864025913331,"player","1996"
2007,10,"no_dummy",NA,"player__1998",0.551848965473811,"player","1998"
2007,10,"no_dummy",NA,"player__1999",0.165046914735023,"player","1999"
2007,10,"no_dummy",NA,"player__2004",-2.03263287798679,"player","2004"
2007,10,"no_dummy",NA,"player__2006",0.865249061761559,"player","2006"
2007,10,"no_dummy",NA,"player__2008",0.539736716060501,"player","2008"
2007,10,"no_dummy",NA,"player__2009",-0.0794093502355613,"player","2009"
2007,10,"no_dummy",NA,"player__2010",1.84087746706341,"player","2010"
2007,10,"no_dummy",NA,"player__2011",-0.723293048508038,"player","2011"
2007,10,"no_dummy",NA,"player__2015",-0.134692036061036,"player","2015"
2007,10,"no_dummy",NA,"player__2016",-0.00605932957312317,"player","2016"
2007,10,"no_dummy",NA,"player__2018",-0.246326048370243,"player","2018"
2007,10,"no_dummy",NA,"player__2027",0.0416515761698678,"player","2027"
2007,10,"no_dummy",NA,"player__207",-0.39263973763126,"player","207"
2007,10,"no_dummy",NA,"player__209",-0.647515006738163,"player","209"
2007,10,"no_dummy",NA,"player__215",3.86930710847565,"player","215"
2007,10,"no_dummy",NA,"player__2165",-3.17068393549272,"player","2165"
2007,10,"no_dummy",NA,"player__2166",2.06283636451987,"player","2166"
2007,10,"no_dummy",NA,"player__2167",-0.501436895281359,"player","2167"
2007,10,"no_dummy",NA,"player__2168",-1.35819592199462,"player","2168"
2007,10,"no_dummy",NA,"player__2171",0.100944830064237,"player","2171"
2007,10,"no_dummy",NA,"player__2172",0.303361489741168,"player","2172"
2007,10,"no_dummy",NA,"player__2173",-1.65146588343781,"player","2173"
2007,10,"no_dummy",NA,"player__2175",0.376383868707537,"player","2175"
2007,10,"no_dummy",NA,"player__2177",1.04845282973933,"player","2177"
2007,10,"no_dummy",NA,"player__2178",2.11602597668113,"player","2178"
2007,10,"no_dummy",NA,"player__2184",-0.159799278592458,"player","2184"
2007,10,"no_dummy",NA,"player__2188",-1.25341410265935,"player","2188"
2007,10,"no_dummy",NA,"player__2197",-0.669872262094992,"player","2197"
2007,10,"no_dummy",NA,"player__2200",-0.105697691219914,"player","2200"
2007,10,"no_dummy",NA,"player__2211",0.0992254932874873,"player","2211"
2007,10,"no_dummy",NA,"player__2215",0.44191255277057,"player","2215"
2007,10,"no_dummy",NA,"player__2221",0.944092287196916,"player","2221"
2007,10,"no_dummy",NA,"player__234",1.53460010300322,"player","234"
2007,10,"no_dummy",NA,"player__2367",0.0569697257168198,"player","2367"
2007,10,"no_dummy",NA,"player__2368",0.560700517963068,"player","2368"
2007,10,"no_dummy",NA,"player__2373",0.216964695028403,"player","2373"
2007,10,"no_dummy",NA,"player__2377",1.6861806058173,"player","2377"
2007,10,"no_dummy",NA,"player__2380",1.2981719004472,"player","2380"
2007,10,"no_dummy",NA,"player__2381",1.0277376619435,"player","2381"
2007,10,"no_dummy",NA,"player__2382",4.04376097652833,"player","2382"
2007,10,"no_dummy",NA,"player__2383",-0.0782706399306147,"player","2383"
2007,10,"no_dummy",NA,"player__2384",0.0500293502193728,"player","2384"
2007,10,"no_dummy",NA,"player__2386",-1.20410890345301,"player","2386"
2007,10,"no_dummy",NA,"player__2387",-1.14739448236288,"player","2387"
2007,10,"no_dummy",NA,"player__2388",-0.0362663185566528,"player","2388"
2007,10,"no_dummy",NA,"player__2389",-1.70403266221804,"player","2389"
2007,10,"no_dummy",NA,"player__2393",-2.02699862337654,"player","2393"
2007,10,"no_dummy",NA,"player__2394",1.76742139985053,"player","2394"
2007,10,"no_dummy",NA,"player__2399",-0.776724297209589,"player","2399"
2007,10,"no_dummy",NA,"player__24",1.21937459113946,"player","24"
2007,10,"no_dummy",NA,"player__2404",-0.351763293129688,"player","2404"
2007,10,"no_dummy",NA,"player__2411",0.438419553734993,"player","2411"
2007,10,"no_dummy",NA,"player__2417",0.0899077280003152,"player","2417"
2007,10,"no_dummy",NA,"player__2419",1.60285656908152,"player","2419"
2007,10,"no_dummy",NA,"player__242",-0.36843793521283,"player","242"
2007,10,"no_dummy",NA,"player__2421",-0.17852605718945,"player","2421"
2007,10,"no_dummy",NA,"player__2422",-1.56487457835624,"player","2422"
2007,10,"no_dummy",NA,"player__2423",-1.25422645869867,"player","2423"
2007,10,"no_dummy",NA,"player__2426",-0.828508972321045,"player","2426"
2007,10,"no_dummy",NA,"player__2427",0.616204713202995,"player","2427"
2007,10,"no_dummy",NA,"player__2429",1.7142270994467,"player","2429"
2007,10,"no_dummy",NA,"player__2433",-0.126760258934169,"player","2433"
2007,10,"no_dummy",NA,"player__2435",0.453310739691517,"player","2435"
2007,10,"no_dummy",NA,"player__2439",0.427867856438483,"player","2439"
2007,10,"no_dummy",NA,"player__2442",-1.38328959665007,"player","2442"
2007,10,"no_dummy",NA,"player__2444",0.542743451775223,"player","2444"
2007,10,"no_dummy",NA,"player__2445",-1.08045461003712,"player","2445"
2007,10,"no_dummy",NA,"player__2447",-0.529402437221977,"player","2447"
2007,10,"no_dummy",NA,"player__2448",-0.548403862937152,"player","2448"
2007,10,"no_dummy",NA,"player__2450",-0.22979653542532,"player","2450"
2007,10,"no_dummy",NA,"player__2456",-0.776397411572787,"player","2456"
2007,10,"no_dummy",NA,"player__246",0.173579753347735,"player","246"
2007,10,"no_dummy",NA,"player__2477",-0.681159526908013,"player","2477"
2007,10,"no_dummy",NA,"player__248",1.35352068179854,"player","248"
2007,10,"no_dummy",NA,"player__25",0.563951304713815,"player","25"
2007,10,"no_dummy",NA,"player__250",1.44447972717414,"player","250"
2007,10,"no_dummy",NA,"player__2506",-1.28573756714063,"player","2506"
2007,10,"no_dummy",NA,"player__2509",0.139020076135029,"player","2509"
2007,10,"no_dummy",NA,"player__2510",-0.371874625184419,"player","2510"
2007,10,"no_dummy",NA,"player__2522",-1.3356893499476,"player","2522"
2007,10,"no_dummy",NA,"player__254",-1.07856935580668,"player","254"
2007,10,"no_dummy",NA,"player__255",-0.0300972132500694,"player","255"
2007,10,"no_dummy",NA,"player__26",-0.165631180272002,"player","26"
2007,10,"no_dummy",NA,"player__261",1.68261599746188,"player","261"
2007,10,"no_dummy",NA,"player__264",-1.00972048611524,"player","264"
2007,10,"no_dummy",NA,"player__267",-0.905671893837244,"player","267"
2007,10,"no_dummy",NA,"player__272",2.66311850491469,"player","272"
2007,10,"no_dummy",NA,"player__273",0.97262292405066,"player","273"
2007,10,"no_dummy",NA,"player__2745",-1.07955732691926,"player","2745"
2007,10,"no_dummy",NA,"player__2746",-0.40258272968374,"player","2746"
2007,10,"no_dummy",NA,"player__2747",0.200483184459227,"player","2747"
2007,10,"no_dummy",NA,"player__2748",1.047726910493,"player","2748"
2007,10,"no_dummy",NA,"player__2749",0.226109267504221,"player","2749"
2007,10,"no_dummy",NA,"player__2750",-0.671557184222376,"player","2750"
2007,10,"no_dummy",NA,"player__2751",0.591416191173995,"player","2751"
2007,10,"no_dummy",NA,"player__2752",0.989650210727046,"player","2752"
2007,10,"no_dummy",NA,"player__2753",-1.16854664344531,"player","2753"
2007,10,"no_dummy",NA,"player__2754",-2.06017514743643,"player","2754"
2007,10,"no_dummy",NA,"player__2755",-0.700382748642892,"player","2755"
2007,10,"no_dummy",NA,"player__2756",0.413910467347571,"player","2756"
2007,10,"no_dummy",NA,"player__2757",-2.1417510211354,"player","2757"
2007,10,"no_dummy",NA,"player__2759",-0.110690701885931,"player","2759"
2007,10,"no_dummy",NA,"player__2760",-0.870381591504982,"player","2760"
2007,10,"no_dummy",NA,"player__2761",-1.10874064902572,"player","2761"
2007,10,"no_dummy",NA,"player__2762",-0.771936640557157,"player","2762"
2007,10,"no_dummy",NA,"player__2763",0.868181337770304,"player","2763"
2007,10,"no_dummy",NA,"player__2765",0.43999247050435,"player","2765"
2007,10,"no_dummy",NA,"player__2767",0.326702403385088,"player","2767"
2007,10,"no_dummy",NA,"player__2768",1.14569089496697,"player","2768"
2007,10,"no_dummy",NA,"player__2770",0.349333822660989,"player","2770"
2007,10,"no_dummy",NA,"player__2771",0.26774046258439,"player","2771"
2007,10,"no_dummy",NA,"player__2772",2.43477660474117,"player","2772"
2007,10,"no_dummy",NA,"player__2775",1.27295512008409,"player","2775"
2007,10,"no_dummy",NA,"player__2776",0.303164209791381,"player","2776"
2007,10,"no_dummy",NA,"player__2777",-0.0122302895849737,"player","2777"
2007,10,"no_dummy",NA,"player__2778",0.0825602111161241,"player","2778"
2007,10,"no_dummy",NA,"player__2779",-0.231565440683168,"player","2779"
2007,10,"no_dummy",NA,"player__2780",-1.17723957830678,"player","2780"
2007,10,"no_dummy",NA,"player__2781",-0.436333113135136,"player","2781"
2007,10,"no_dummy",NA,"player__2782",0.978670802207461,"player","2782"
2007,10,"no_dummy",NA,"player__2784",-0.096307923593892,"player","2784"
2007,10,"no_dummy",NA,"player__2786",-1.06525636574672,"player","2786"
2007,10,"no_dummy",NA,"player__2788",-0.468421803688596,"player","2788"
2007,10,"no_dummy",NA,"player__2789",0.961435115680952,"player","2789"
2007,10,"no_dummy",NA,"player__2792",-1.23183186324763,"player","2792"
2007,10,"no_dummy",NA,"player__2793",-0.207677843244934,"player","2793"
2007,10,"no_dummy",NA,"player__2794",-2.55244391634145,"player","2794"
2007,10,"no_dummy",NA,"player__2795",0.368084821972461,"player","2795"
2007,10,"no_dummy",NA,"player__2797",-1.74427126315155,"player","2797"
2007,10,"no_dummy",NA,"player__2798",0.458768303541145,"player","2798"
2007,10,"no_dummy",NA,"player__2800",0.536876341075976,"player","2800"
2007,10,"no_dummy",NA,"player__2801",-2.34863104874117,"player","2801"
2007,10,"no_dummy",NA,"player__2805",2.14032598438385,"player","2805"
2007,10,"no_dummy",NA,"player__2806",1.1756947287879,"player","2806"
2007,10,"no_dummy",NA,"player__2807",-1.29152718303491,"player","2807"
2007,10,"no_dummy",NA,"player__2809",-0.832846112999055,"player","2809"
2007,10,"no_dummy",NA,"player__2810",0.542169799334189,"player","2810"
2007,10,"no_dummy",NA,"player__2813",0.301972146531186,"player","2813"
2007,10,"no_dummy",NA,"player__2815",-0.999228123716958,"player","2815"
2007,10,"no_dummy",NA,"player__2817",-0.579275405688451,"player","2817"
2007,10,"no_dummy",NA,"player__2821",-2.62243918698607,"player","2821"
2007,10,"no_dummy",NA,"player__2824",0.0384015491113423,"player","2824"
2007,10,"no_dummy",NA,"player__2832",-1.44289698296279,"player","2832"
2007,10,"no_dummy",NA,"player__2834",2.1384972722611,"player","2834"
2007,10,"no_dummy",NA,"player__285",0.847654907609473,"player","285"
2007,10,"no_dummy",NA,"player__2866",0.00280084558762738,"player","2866"
2007,10,"no_dummy",NA,"player__2873",-0.873913586609886,"player","2873"
2007,10,"no_dummy",NA,"player__294",1.66643103493459,"player","294"
2007,10,"no_dummy",NA,"player__2981",0.278161733755159,"player","2981"
2007,10,"no_dummy",NA,"player__2982",-0.155127467518115,"player","2982"
2007,10,"no_dummy",NA,"player__2983",0.755792823393227,"player","2983"
2007,10,"no_dummy",NA,"player__2984",-0.415572914063159,"player","2984"
2007,10,"no_dummy",NA,"player__2986",0.134462720609875,"player","2986"
2007,10,"no_dummy",NA,"player__2987",0.463072696329428,"player","2987"
2007,10,"no_dummy",NA,"player__2989",-0.231357550202662,"player","2989"
2007,10,"no_dummy",NA,"player__2990",-0.229899904681288,"player","2990"
2007,10,"no_dummy",NA,"player__2991",0.345704407255983,"player","2991"
2007,10,"no_dummy",NA,"player__2994",0.710885128089915,"player","2994"
2007,10,"no_dummy",NA,"player__2995",-0.388377577702347,"player","2995"
2007,10,"no_dummy",NA,"player__2997",-0.886418516617649,"player","2997"
2007,10,"no_dummy",NA,"player__2998",0.098561822763988,"player","2998"
2007,10,"no_dummy",NA,"player__3",-1.40587132760858,"player","3"
2007,10,"no_dummy",NA,"player__3000",0.474858823956473,"player","3000"
2007,10,"no_dummy",NA,"player__3002",-0.332561389020507,"player","3002"
2007,10,"no_dummy",NA,"player__3003",-0.465542616072208,"player","3003"
2007,10,"no_dummy",NA,"player__3005",0.0402244028306563,"player","3005"
2007,10,"no_dummy",NA,"player__3006",0.147650027708355,"player","3006"
2007,10,"no_dummy",NA,"player__3008",0.0849823228706318,"player","3008"
2007,10,"no_dummy",NA,"player__3009",-0.509453565686693,"player","3009"
2007,10,"no_dummy",NA,"player__3010",-1.12705639256223,"player","3010"
2007,10,"no_dummy",NA,"player__3011",-0.135608178541626,"player","3011"
2007,10,"no_dummy",NA,"player__3012",1.66147879271935,"player","3012"
2007,10,"no_dummy",NA,"player__3015",0.431806037122942,"player","3015"
2007,10,"no_dummy",NA,"player__3016",-0.875814585525713,"player","3016"
2007,10,"no_dummy",NA,"player__3017",-0.863579296506113,"player","3017"
2007,10,"no_dummy",NA,"player__3018",0.179135721299491,"player","3018"
2007,10,"no_dummy",NA,"player__3019",0.930241250800014,"player","3019"
2007,10,"no_dummy",NA,"player__3023",0.853440476054143,"player","3023"
2007,10,"no_dummy",NA,"player__3024",0.760534459170423,"player","3024"
2007,10,"no_dummy",NA,"player__3025",-0.809091423492107,"player","3025"
2007,10,"no_dummy",NA,"player__3026",1.10343573661144,"player","3026"
2007,10,"no_dummy",NA,"player__3027",-2.3918465625408,"player","3027"
2007,10,"no_dummy",NA,"player__3028",0.455095517619719,"player","3028"
2007,10,"no_dummy",NA,"player__3029",-0.650476555601694,"player","3029"
2007,10,"no_dummy",NA,"player__3030",-0.793126856353338,"player","3030"
2007,10,"no_dummy",NA,"player__3031",0.196688431543086,"player","3031"
2007,10,"no_dummy",NA,"player__3032",0.218111523278727,"player","3032"
2007,10,"no_dummy",NA,"player__3033",-0.00298399222922278,"player","3033"
2007,10,"no_dummy",NA,"player__3038",-0.780288860129463,"player","3038"
2007,10,"no_dummy",NA,"player__3039",-0.619576971781082,"player","3039"
2007,10,"no_dummy",NA,"player__3040",-1.82416527168131,"player","3040"
2007,10,"no_dummy",NA,"player__3041",0.0714992085924578,"player","3041"
2007,10,"no_dummy",NA,"player__3045",0.106568275559329,"player","3045"
2007,10,"no_dummy",NA,"player__3046",-0.242366517754432,"player","3046"
2007,10,"no_dummy",NA,"player__3047",0.283046034245832,"player","3047"
2007,10,"no_dummy",NA,"player__3048",-0.199110009871094,"player","3048"
2007,10,"no_dummy",NA,"player__3049",-0.485989718453599,"player","3049"
2007,10,"no_dummy",NA,"player__3052",-0.387430165690284,"player","3052"
2007,10,"no_dummy",NA,"player__3054",-0.276242788728993,"player","3054"
2007,10,"no_dummy",NA,"player__3058",-0.415917027062413,"player","3058"
2007,10,"no_dummy",NA,"player__306",1.56101683099054,"player","306"
2007,10,"no_dummy",NA,"player__3066",-0.667291595358169,"player","3066"
2007,10,"no_dummy",NA,"player__307",-0.17054974262875,"player","307"
2007,10,"no_dummy",NA,"player__308",-0.723861970974504,"player","308"
2007,10,"no_dummy",NA,"player__3160",0.23596403581957,"player","3160"
2007,10,"no_dummy",NA,"player__322",-0.714667766880683,"player","322"
2007,10,"no_dummy",NA,"player__336",-0.350899788232085,"player","336"
2007,10,"no_dummy",NA,"player__347",0.777540024839603,"player","347"
2007,10,"no_dummy",NA,"player__348",-0.725553988386093,"player","348"
2007,10,"no_dummy",NA,"player__351",-0.890561060634878,"player","351"
2007,10,"no_dummy",NA,"player__353",-0.142929356700128,"player","353"
2007,10,"no_dummy",NA,"player__356",1.46719599680958,"player","356"
2007,10,"no_dummy",NA,"player__359",-0.858874200869888,"player","359"
2007,10,"no_dummy",NA,"player__362",0.927286923542329,"player","362"
2007,10,"no_dummy",NA,"player__366",0.246444313329442,"player","366"
2007,10,"no_dummy",NA,"player__376",-0.157924465632157,"player","376"
2007,10,"no_dummy",NA,"player__377",-2.08591717735169,"player","377"
2007,10,"no_dummy",NA,"player__378",0.162861030455306,"player","378"
2007,10,"no_dummy",NA,"player__383",-0.309314610349303,"player","383"
2007,10,"no_dummy",NA,"player__385",1.88397813386143,"player","385"
2007,10,"no_dummy",NA,"player__387",-0.747177019909632,"player","387"
2007,10,"no_dummy",NA,"player__396",-1.52483013706162,"player","396"
2007,10,"no_dummy",NA,"player__398",-0.300974931431566,"player","398"
2007,10,"no_dummy",NA,"player__402",0.0787093618849593,"player","402"
2007,10,"no_dummy",NA,"player__406",-0.0627127106539124,"player","406"
2007,10,"no_dummy",NA,"player__42",0.749201654915395,"player","42"
2007,10,"no_dummy",NA,"player__429",1.59786559635975,"player","429"
2007,10,"no_dummy",NA,"player__434",-0.304489301634702,"player","434"
2007,10,"no_dummy",NA,"player__44",0.135000618149182,"player","44"
2007,10,"no_dummy",NA,"player__440",0.197822713938681,"player","440"
2007,10,"no_dummy",NA,"player__45",0.453296441232533,"player","45"
2007,10,"no_dummy",NA,"player__454",0.085439902968921,"player","454"
2007,10,"no_dummy",NA,"player__469",0.227072901272471,"player","469"
2007,10,"no_dummy",NA,"player__489",-1.29511256098813,"player","489"
2007,10,"no_dummy",NA,"player__49",1.47334548328662,"player","49"
2007,10,"no_dummy",NA,"player__496",0.382574619588263,"player","496"
2007,10,"no_dummy",NA,"player__497",1.68672400217973,"player","497"
2007,10,"no_dummy",NA,"player__498",-1.70310234883256,"player","498"
2007,10,"no_dummy",NA,"player__509",-1.05455539877753,"player","509"
2007,10,"no_dummy",NA,"player__510",2.41872161712351,"player","510"
2007,10,"no_dummy",NA,"player__512",0.363465670939599,"player","512"
2007,10,"no_dummy",NA,"player__515",-0.194797274550427,"player","515"
2007,10,"no_dummy",NA,"player__518",-0.48450815626941,"player","518"
2007,10,"no_dummy",NA,"player__530",-0.157629142780056,"player","530"
2007,10,"no_dummy",NA,"player__532",2.27788321430329,"player","532"
2007,10,"no_dummy",NA,"player__535",-0.824247826586303,"player","535"
2007,10,"no_dummy",NA,"player__539",-0.290130611542094,"player","539"
2007,10,"no_dummy",NA,"player__556",0.312762542937198,"player","556"
2007,10,"no_dummy",NA,"player__557",-0.410927043599506,"player","557"
2007,10,"no_dummy",NA,"player__558",-1.40461813998342,"player","558"
2007,10,"no_dummy",NA,"player__566",-0.204878507512782,"player","566"
2007,10,"no_dummy",NA,"player__568",-1.11065846620052,"player","568"
2007,10,"no_dummy",NA,"player__575",-0.474819164477201,"player","575"
2007,10,"no_dummy",NA,"player__580",0.169738693082907,"player","580"
2007,10,"no_dummy",NA,"player__588",1.0782772584703,"player","588"
2007,10,"no_dummy",NA,"player__591",-0.114211935751759,"player","591"
2007,10,"no_dummy",NA,"player__592",4.14104663622818,"player","592"
2007,10,"no_dummy",NA,"player__598",2.05281284026026,"player","598"
2007,10,"no_dummy",NA,"player__601",0.329851891990465,"player","601"
2007,10,"no_dummy",NA,"player__609",3.5120068264346,"player","609"
2007,10,"no_dummy",NA,"player__61",0.867306653167065,"player","61"
2007,10,"no_dummy",NA,"player__614",0.205327401799033,"player","614"
2007,10,"no_dummy",NA,"player__615",-0.20126365387274,"player","615"
2007,10,"no_dummy",NA,"player__617",0.0467910587550298,"player","617"
2007,10,"no_dummy",NA,"player__620",-1.45161509142916,"player","620"
2007,10,"no_dummy",NA,"player__621",-0.99334067796258,"player","621"
2007,10,"no_dummy",NA,"player__623",-0.843128814089713,"player","623"
2007,10,"no_dummy",NA,"player__63",2.96669559278413,"player","63"
2007,10,"no_dummy",NA,"player__635",-0.091723196103181,"player","635"
2007,10,"no_dummy",NA,"player__638",-0.477609581784733,"player","638"
2007,10,"no_dummy",NA,"player__640",-2.89390808832476,"player","640"
2007,10,"no_dummy",NA,"player__656",0.339900476754167,"player","656"
2007,10,"no_dummy",NA,"player__6569",-0.803054650705322,"player","6569"
2007,10,"no_dummy",NA,"player__662",0.919729241293235,"player","662"
2007,10,"no_dummy",NA,"player__664",-0.665538360454229,"player","664"
2007,10,"no_dummy",NA,"player__671",0.0644351233555652,"player","671"
2007,10,"no_dummy",NA,"player__682",-0.0661587152944889,"player","682"
2007,10,"no_dummy",NA,"player__692",1.43951976879253,"player","692"
2007,10,"no_dummy",NA,"player__70",-1.90313074403872,"player","70"
2007,10,"no_dummy",NA,"player__703",-0.461637195824806,"player","703"
2007,10,"no_dummy",NA,"player__714",-1.05691533824185,"player","714"
2007,10,"no_dummy",NA,"player__738",-1.01537896055393,"player","738"
2007,10,"no_dummy",NA,"player__739",-1.15634330830342,"player","739"
2007,10,"no_dummy",NA,"player__741",-1.32939157171686,"player","741"
2007,10,"no_dummy",NA,"player__77",-0.115553415263174,"player","77"
2007,10,"no_dummy",NA,"player__779",-1.88898687430308,"player","779"
2007,10,"no_dummy",NA,"player__788",0.114871868145547,"player","788"
2007,10,"no_dummy",NA,"player__796",-1.02106732181598,"player","796"
2007,10,"no_dummy",NA,"player__802",1.48484601285143,"player","802"
2007,10,"no_dummy",NA,"player__808",-3.05717747396872,"player","808"
2007,10,"no_dummy",NA,"player__813",0.269263343761334,"player","813"
2007,10,"no_dummy",NA,"player__817",-0.890212380498186,"player","817"
2007,10,"no_dummy",NA,"player__829",-0.775797376724077,"player","829"
2007,10,"no_dummy",NA,"player__83",1.46679032838959,"player","83"
2007,10,"no_dummy",NA,"player__831",-0.848007011159636,"player","831"
2007,10,"no_dummy",NA,"player__837",-0.40019771753686,"player","837"
2007,10,"no_dummy",NA,"player__841",2.35557000195449,"player","841"
2007,10,"no_dummy",NA,"player__846",1.00127767519799,"player","846"
2007,10,"no_dummy",NA,"player__847",-0.0790055351057195,"player","847"
2007,10,"no_dummy",NA,"player__849",-0.91005231637009,"player","849"
2007,10,"no_dummy",NA,"player__851",1.03767337847174,"player","851"
2007,10,"no_dummy",NA,"player__860",-0.357610742609358,"player","860"
2007,10,"no_dummy",NA,"player__862",0.239430459988089,"player","862"
2007,10,"no_dummy",NA,"player__866",-0.90585732280614,"player","866"
2007,10,"no_dummy",NA,"player__87",-1.65143382650585,"player","87"
2007,10,"no_dummy",NA,"player__874",0.193811438911846,"player","874"
2007,10,"no_dummy",NA,"player__879",-0.555290272137869,"player","879"
2007,10,"no_dummy",NA,"player__881",-0.814542507007492,"player","881"
2007,10,"no_dummy",NA,"player__883",0.918845437037541,"player","883"
2007,10,"no_dummy",NA,"player__885",-1.06027213423257,"player","885"
2007,10,"no_dummy",NA,"player__897",0.822666270412934,"player","897"
