"season","min_minutes","model","dummy_penalty_ratio","term","coefficient","term_type","player_id"
2008,10,"dummy",2.2,"player__3227",0.635871384044829,"player","3227"
2008,10,"dummy",2.2,"player__3229",0.24968278627071,"player","3229"
2008,10,"dummy",2.2,"player__3232",-1.22220525280941,"player","3232"
2008,10,"dummy",2.2,"player__3234",-0.613584146033686,"player","3234"
2008,10,"dummy",2.2,"player__3235",-0.459639586859054,"player","3235"
2008,10,"dummy",2.2,"player__3237",0.0283245070229874,"player","3237"
2008,10,"dummy",2.2,"player__3239",-0.914769291083852,"player","3239"
2008,10,"dummy",2.2,"player__3242",0.778616717784666,"player","3242"
2008,10,"dummy",2.2,"player__3243",-0.557009952772481,"player","3243"
2008,10,"dummy",2.2,"player__3244",1.15688622262475,"player","3244"
2008,10,"dummy",2.2,"player__3246",-1.76544129745682,"player","3246"
2008,10,"dummy",2.2,"player__3249",1.75495904605008,"player","3249"
2008,10,"dummy",2.2,"player__3263",-0.594768126561462,"player","3263"
2008,10,"dummy",2.2,"player__3273",0.0561690076617502,"player","3273"
2008,10,"dummy",2.2,"player__3277",1.23804578935459,"player","3277"
2008,10,"dummy",2.2,"player__3278",-0.497166770616,"player","3278"
2008,10,"dummy",2.2,"player__3290",0.221095878742501,"player","3290"
2008,10,"dummy",2.2,"player__336",1.74414843043591,"player","336"
2008,10,"dummy",2.2,"player__347",0.0586661950446609,"player","347"
2008,10,"dummy",2.2,"player__348",0.217550582800799,"player","348"
2008,10,"dummy",2.2,"player__351",-0.96772276736368,"player","351"
2008,10,"dummy",2.2,"player__353",0.205308700943941,"player","353"
2008,10,"dummy",2.2,"player__356",-1.84444948099432,"player","356"
2008,10,"dummy",2.2,"player__362",0.725472494094853,"player","362"
2008,10,"dummy",2.2,"player__366",1.48959785210631,"player","366"
2008,10,"dummy",2.2,"player__376",-1.00205870810024,"player","376"
2008,10,"dummy",2.2,"player__378",0.490611660173721,"player","378"
2008,10,"dummy",2.2,"player__385",1.50586922364259,"player","385"
2008,10,"dummy",2.2,"player__387",-1.16290843267996,"player","387"
2008,10,"dummy",2.2,"player__396",0.281085962152639,"player","396"
2008,10,"dummy",2.2,"player__398",0.0905956143878549,"player","398"
2008,10,"dummy",2.2,"player__402",0.120307054589601,"player","402"
2008,10,"dummy",2.2,"player__406",0.337691801873905,"player","406"
2008,10,"dummy",2.2,"player__42",0.75125096792253,"player","42"
2008,10,"dummy",2.2,"player__429",0.439778672464426,"player","429"
2008,10,"dummy",2.2,"player__434",0.792018138577826,"player","434"
2008,10,"dummy",2.2,"player__44",-0.228234486578367,"player","44"
2008,10,"dummy",2.2,"player__440",-0.955321108503418,"player","440"
2008,10,"dummy",2.2,"player__454",-0.89460138987657,"player","454"
2008,10,"dummy",2.2,"player__469",1.68954068130294,"player","469"
2008,10,"dummy",2.2,"player__489",0.706032766310985,"player","489"
2008,10,"dummy",2.2,"player__49",0.426782521983975,"player","49"
2008,10,"dummy",2.2,"player__497",-0.0127449408829999,"player","497"
2008,10,"dummy",2.2,"player__498",-0.179845211640434,"player","498"
2008,10,"dummy",2.2,"player__509",-1.14221539423363,"player","509"
2008,10,"dummy",2.2,"player__510",2.14129553282032,"player","510"
2008,10,"dummy",2.2,"player__512",-0.48604323832003,"player","512"
2008,10,"dummy",2.2,"player__515",-0.429487334615973,"player","515"
2008,10,"dummy",2.2,"player__518",1.1691400228384,"player","518"
2008,10,"dummy",2.2,"player__530",1.49919484049761,"player","530"
2008,10,"dummy",2.2,"player__532",0.893425269947076,"player","532"
2008,10,"dummy",2.2,"player__535",-1.94045863197143,"player","535"
2008,10,"dummy",2.2,"player__549",-0.528247241023166,"player","549"
2008,10,"dummy",2.2,"player__556",0.268793837755008,"player","556"
2008,10,"dummy",2.2,"player__557",0.413663001481889,"player","557"
2008,10,"dummy",2.2,"player__558",0.226427807344352,"player","558"
2008,10,"dummy",2.2,"player__566",-0.274344029317168,"player","566"
2008,10,"dummy",2.2,"player__568",-1.54444426110805,"player","568"
2008,10,"dummy",2.2,"player__575",-0.702299141654638,"player","575"
2008,10,"dummy",2.2,"player__580",0.0828988120040063,"player","580"
2008,10,"dummy",2.2,"player__588",0.533914341970018,"player","588"
2008,10,"dummy",2.2,"player__591",1.60701488808774,"player","591"
2008,10,"dummy",2.2,"player__592",2.3006742616947,"player","592"
2008,10,"dummy",2.2,"player__598",-0.0108344454930578,"player","598"
2008,10,"dummy",2.2,"player__601",-2.00856836550884,"player","601"
2008,10,"dummy",2.2,"player__609",3.892366233425,"player","609"
2008,10,"dummy",2.2,"player__61",0.297809681515516,"player","61"
2008,10,"dummy",2.2,"player__614",0.414160365084413,"player","614"
2008,10,"dummy",2.2,"player__615",0.18742481552437,"player","615"
2008,10,"dummy",2.2,"player__617",1.88789460497934,"player","617"
2008,10,"dummy",2.2,"player__620",0.38130878706264,"player","620"
2008,10,"dummy",2.2,"player__623",0.0262000894831336,"player","623"
2008,10,"dummy",2.2,"player__63",3.77957538087633,"player","63"
2008,10,"dummy",2.2,"player__635",0.120276865561732,"player","635"
2008,10,"dummy",2.2,"player__638",-0.0103388617465436,"player","638"
2008,10,"dummy",2.2,"player__656",0.391657714075459,"player","656"
2008,10,"dummy",2.2,"player__660",-0.852653562631574,"player","660"
2008,10,"dummy",2.2,"player__662",2.36813381166687,"player","662"
2008,10,"dummy",2.2,"player__671",1.76593404564669,"player","671"
2008,10,"dummy",2.2,"player__682",1.19179152487056,"player","682"
2008,10,"dummy",2.2,"player__687",0.176346085925224,"player","687"
2008,10,"dummy",2.2,"player__692",-0.0467534360136552,"player","692"
2008,10,"dummy",2.2,"player__70",-2.14221923212977,"player","70"
2008,10,"dummy",2.2,"player__703",-2.11987202536268,"player","703"
2008,10,"dummy",2.2,"player__739",1.12179198393471,"player","739"
2008,10,"dummy",2.2,"player__741",-0.389497123976027,"player","741"
2008,10,"dummy",2.2,"player__77",-0.16332291335818,"player","77"
2008,10,"dummy",2.2,"player__779",-1.3306468396426,"player","779"
2008,10,"dummy",2.2,"player__788",-1.30356659519937,"player","788"
2008,10,"dummy",2.2,"player__796",-0.846041743984351,"player","796"
2008,10,"dummy",2.2,"player__802",0.383859770265347,"player","802"
2008,10,"dummy",2.2,"player__808",0.562828026417374,"player","808"
2008,10,"dummy",2.2,"player__813",1.67322890284135,"player","813"
2008,10,"dummy",2.2,"player__817",0.18145082082002,"player","817"
2008,10,"dummy",2.2,"player__829",0.673538451369494,"player","829"
2008,10,"dummy",2.2,"player__83",1.13447927275536,"player","83"
2008,10,"dummy",2.2,"player__831",0.541875812067237,"player","831"
2008,10,"dummy",2.2,"player__84",-0.0428826446072226,"player","84"
2008,10,"dummy",2.2,"player__841",1.27707661334909,"player","841"
2008,10,"dummy",2.2,"player__846",0.664752992448673,"player","846"
2008,10,"dummy",2.2,"player__847",-0.0949324709579416,"player","847"
2008,10,"dummy",2.2,"player__849",-0.96190175401278,"player","849"
2008,10,"dummy",2.2,"player__862",1.41371795722407,"player","862"
2008,10,"dummy",2.2,"player__866",1.29033121624621,"player","866"
2008,10,"dummy",2.2,"player__87",-2.04847942997853,"player","87"
2008,10,"dummy",2.2,"player__874",0.360897875615702,"player","874"
2008,10,"dummy",2.2,"player__879",-1.61483586967563,"player","879"
2008,10,"dummy",2.2,"player__881",-0.176906299005259,"player","881"
2008,10,"dummy",2.2,"player__883",1.99481140804031,"player","883"
2008,10,"dummy",2.2,"player__885",-0.512847887197463,"player","885"
2008,10,"dummy",2.2,"player__897",-0.745032592888968,"player","897"
2008,10,"dummy",2.2,"player__9",1.67463408092693,"player","9"
2008,10,"dummy",2.2,"player__901",-0.0708291705309812,"player","901"
2008,10,"dummy",2.2,"player__923",-1.00531938439536,"player","923"
2008,10,"dummy",2.2,"player__933",-2.40758526402111,"player","933"
2008,10,"dummy",2.2,"player__94",-1.24924524303392,"player","94"
2008,10,"dummy",2.2,"player__959",-0.323980427853121,"player","959"
2008,10,"dummy",2.2,"player__974",0.337472268759549,"player","974"
2008,10,"dummy",2.2,"player__976",1.50458533235608,"player","976"
2008,10,"dummy",2.2,"player__981",-0.12556427010585,"player","981"
2008,10,"dummy",2.2,"player__984",1.08859471332948,"player","984"
2008,10,"dummy",2.2,"player__987",-1.82825488411783,"player","987"
2008,10,"dummy",2.2,"player__988",-0.251868003476891,"player","988"
2008,10,"dummy",2.2,"player__990",-3.01427600272863,"player","990"
2008,10,"dummy",2.2,"player__991",1.64853729078118,"player","991"
2008,10,"dummy",2.2,"player__992",0.11743278201004,"player","992"
2008,10,"dummy",2.2,"player__996",1.17907360742086,"player","996"
2008,10,"dummy",2.2,"player__998",-1.5417585131086,"player","998"
2009,10,"dummy",2.2,"away_dummy_1",0.868999792289555,"away_dummy",NA
2009,10,"dummy",2.2,"away_dummy_2",-0.0590082145442779,"away_dummy",NA
2009,10,"dummy",2.2,"away_dummy_3",0,"away_dummy",NA
2009,10,"dummy",2.2,"away_dummy_4",0,"away_dummy",NA
2009,10,"dummy",2.2,"away_dummy_5",0,"away_dummy",NA
2009,10,"dummy",2.2,"home_dummy_1",-0.729111760984116,"home_dummy",NA
2009,10,"dummy",2.2,"home_dummy_2",-0.258792681493616,"home_dummy",NA
2009,10,"dummy",2.2,"home_dummy_3",0,"home_dummy",NA
2009,10,"dummy",2.2,"home_dummy_4",0,"home_dummy",NA
2009,10,"dummy",2.2,"home_dummy_5",0,"home_dummy",NA
2009,10,"dummy",2.2,"player__10",0.562663570548813,"player","10"
2009,10,"dummy",2.2,"player__1006",0.899288307774418,"player","1006"
2009,10,"dummy",2.2,"player__1007",0.820831269377981,"player","1007"
2009,10,"dummy",2.2,"player__1013",-0.674885946906868,"player","1013"
2009,10,"dummy",2.2,"player__1014",0.709564923009145,"player","1014"
2009,10,"dummy",2.2,"player__1015",1.71654012571281,"player","1015"
2009,10,"dummy",2.2,"player__1016",0.141180065838577,"player","1016"
2009,10,"dummy",2.2,"player__1017",0.898305003696741,"player","1017"
2009,10,"dummy",2.2,"player__1018",-1.28740672029754,"player","1018"
2009,10,"dummy",2.2,"player__1021",0.910580866286962,"player","1021"
2009,10,"dummy",2.2,"player__1022",0.752323699101587,"player","1022"
2009,10,"dummy",2.2,"player__1023",-0.333180453795727,"player","1023"
2009,10,"dummy",2.2,"player__1026",0.899104239818573,"player","1026"
2009,10,"dummy",2.2,"player__1027",-1.98487346327189,"player","1027"
2009,10,"dummy",2.2,"player__1031",0.437449442443125,"player","1031"
2009,10,"dummy",2.2,"player__1034",0.361100743320026,"player","1034"
2009,10,"dummy",2.2,"player__1051",-2.80030419608511,"player","1051"
2009,10,"dummy",2.2,"player__11",-0.134891028132391,"player","11"
2009,10,"dummy",2.2,"player__110",3.03782430408515,"player","110"
2009,10,"dummy",2.2,"player__111",0.301408076562904,"player","111"
2009,10,"dummy",2.2,"player__1135",-0.164350259780546,"player","1135"
2009,10,"dummy",2.2,"player__125",0.84013946219844,"player","125"
2009,10,"dummy",2.2,"player__130",1.59390682200549,"player","130"
2009,10,"dummy",2.2,"player__136",0.563641165106678,"player","136"
2009,10,"dummy",2.2,"player__137",1.91700976772274,"player","137"
2009,10,"dummy",2.2,"player__165",-0.987728008590581,"player","165"
2009,10,"dummy",2.2,"player__1703",-0.150162875245407,"player","1703"
2009,10,"dummy",2.2,"player__1705",-1.92144945548322,"player","1705"
2009,10,"dummy",2.2,"player__1707",-0.791316951507156,"player","1707"
2009,10,"dummy",2.2,"player__1708",-0.187577815144002,"player","1708"
2009,10,"dummy",2.2,"player__1709",0.697223937615045,"player","1709"
2009,10,"dummy",2.2,"player__1710",-0.772826144567028,"player","1710"
2009,10,"dummy",2.2,"player__1711",-1.45803087823401,"player","1711"
2009,10,"dummy",2.2,"player__1713",3.40336861941103,"player","1713"
2009,10,"dummy",2.2,"player__1717",-0.961653091571266,"player","1717"
2009,10,"dummy",2.2,"player__1718",-1.03710818195652,"player","1718"
2009,10,"dummy",2.2,"player__1719",-0.0624688057039128,"player","1719"
2009,10,"dummy",2.2,"player__1721",0.721786988697028,"player","1721"
2009,10,"dummy",2.2,"player__1722",3.61983896583249,"player","1722"
2009,10,"dummy",2.2,"player__1724",0.0499970445656702,"player","1724"
2009,10,"dummy",2.2,"player__1725",-0.184961358162427,"player","1725"
2009,10,"dummy",2.2,"player__1726",-2.64428893987297,"player","1726"
2009,10,"dummy",2.2,"player__1727",0.737503853656788,"player","1727"
2009,10,"dummy",2.2,"player__1731",-3.41303916498609,"player","1731"
2009,10,"dummy",2.2,"player__1765",-0.397485373252339,"player","1765"
2009,10,"dummy",2.2,"player__1767",-1.78421651227095,"player","1767"
2009,10,"dummy",2.2,"player__1777",1.44391789598713,"player","1777"
2009,10,"dummy",2.2,"player__1781",0.530514696757646,"player","1781"
2009,10,"dummy",2.2,"player__1784",1.44207984097428,"player","1784"
2009,10,"dummy",2.2,"player__181",0.383938494986687,"player","181"
2009,10,"dummy",2.2,"player__1828",-2.51549751984078,"player","1828"
2009,10,"dummy",2.2,"player__183",-1.17003271472115,"player","183"
2009,10,"dummy",2.2,"player__1858",-0.217215292506249,"player","1858"
2009,10,"dummy",2.2,"player__193",-2.74573181723719,"player","193"
2009,10,"dummy",2.2,"player__194",-1.58117487656749,"player","194"
2009,10,"dummy",2.2,"player__1966",3.85009913605601,"player","1966"
2009,10,"dummy",2.2,"player__1975",1.18842473761699,"player","1975"
2009,10,"dummy",2.2,"player__1977",0.264785549996393,"player","1977"
2009,10,"dummy",2.2,"player__1978",-2.77829080429679,"player","1978"
2009,10,"dummy",2.2,"player__1979",-0.740912984286219,"player","1979"
2009,10,"dummy",2.2,"player__1980",0.132344123559602,"player","1980"
2009,10,"dummy",2.2,"player__1981",2.71017508246052,"player","1981"
2009,10,"dummy",2.2,"player__1982",-0.993202741991825,"player","1982"
2009,10,"dummy",2.2,"player__1985",-1.15610479691662,"player","1985"
2009,10,"dummy",2.2,"player__1987",-0.883244328139444,"player","1987"
2009,10,"dummy",2.2,"player__1994",2.00392227740766,"player","1994"
2009,10,"dummy",2.2,"player__1995",0.688847101918594,"player","1995"
2009,10,"dummy",2.2,"player__1996",3.1092773361292,"player","1996"
2009,10,"dummy",2.2,"player__1998",0.32248693677341,"player","1998"
2009,10,"dummy",2.2,"player__2004",1.3153198450361,"player","2004"
2009,10,"dummy",2.2,"player__2006",1.55284995773607,"player","2006"
2009,10,"dummy",2.2,"player__2008",-1.16878995292689,"player","2008"
2009,10,"dummy",2.2,"player__2009",0.653054489588427,"player","2009"
2009,10,"dummy",2.2,"player__2010",-0.837411804865798,"player","2010"
2009,10,"dummy",2.2,"player__2011",1.38650902690911,"player","2011"
2009,10,"dummy",2.2,"player__2015",0.301634507229846,"player","2015"
2009,10,"dummy",2.2,"player__2016",0.148616491861799,"player","2016"
2009,10,"dummy",2.2,"player__2018",0.269689058432662,"player","2018"
2009,10,"dummy",2.2,"player__2027",1.64782027925196,"player","2027"
2009,10,"dummy",2.2,"player__209",-2.43774668579869,"player","209"
2009,10,"dummy",2.2,"player__215",1.06932416385889,"player","215"
2009,10,"dummy",2.2,"player__2165",-1.55614934446817,"player","2165"
2009,10,"dummy",2.2,"player__2166",-0.871860534591024,"player","2166"
2009,10,"dummy",2.2,"player__2167",0.0607202969257964,"player","2167"
2009,10,"dummy",2.2,"player__2171",0.521616985636662,"player","2171"
2009,10,"dummy",2.2,"player__2172",0.897179386301217,"player","2172"
2009,10,"dummy",2.2,"player__2173",0.404986928980435,"player","2173"
2009,10,"dummy",2.2,"player__2177",0.453073642243902,"player","2177"
2009,10,"dummy",2.2,"player__2178",3.16575594319479,"player","2178"
2009,10,"dummy",2.2,"player__2184",0.958365837019358,"player","2184"
2009,10,"dummy",2.2,"player__2188",0.105075331705677,"player","2188"
2009,10,"dummy",2.2,"player__2197",-2.21852874140679,"player","2197"
2009,10,"dummy",2.2,"player__2200",1.49868251688844,"player","2200"
2009,10,"dummy",2.2,"player__2211",0.211386675679128,"player","2211"
2009,10,"dummy",2.2,"player__2221",0.322451819845854,"player","2221"
2009,10,"dummy",2.2,"player__234",-0.232835444920429,"player","234"
2009,10,"dummy",2.2,"player__2367",0.237135152385834,"player","2367"
2009,10,"dummy",2.2,"player__2377",-0.598254549263767,"player","2377"
2009,10,"dummy",2.2,"player__2381",-0.0658816503374789,"player","2381"
2009,10,"dummy",2.2,"player__2382",0.893323242694725,"player","2382"
2009,10,"dummy",2.2,"player__2384",2.61487488078937,"player","2384"
2009,10,"dummy",2.2,"player__2386",1.94233435526389,"player","2386"
2009,10,"dummy",2.2,"player__2387",0.80406914991325,"player","2387"
2009,10,"dummy",2.2,"player__2389",0.142063133152646,"player","2389"
2009,10,"dummy",2.2,"player__2394",-0.76942102819179,"player","2394"
2009,10,"dummy",2.2,"player__2399",0.747514474624588,"player","2399"
2009,10,"dummy",2.2,"player__2411",0.346258035793551,"player","2411"
2009,10,"dummy",2.2,"player__2416",-0.52497805599735,"player","2416"
2009,10,"dummy",2.2,"player__2417",1.77537908752528,"player","2417"
2009,10,"dummy",2.2,"player__2419",0.996301970397661,"player","2419"
2009,10,"dummy",2.2,"player__242",0.46588579737075,"player","242"
2009,10,"dummy",2.2,"player__2421",-0.0681585982137194,"player","2421"
2009,10,"dummy",2.2,"player__2422",4.49241287600803,"player","2422"
2009,10,"dummy",2.2,"player__2426",0.904167727481216,"player","2426"
2009,10,"dummy",2.2,"player__2427",-1.03336644953396,"player","2427"
2009,10,"dummy",2.2,"player__2429",-1.07388130982003,"player","2429"
2009,10,"dummy",2.2,"player__2433",0.645462437215996,"player","2433"
2009,10,"dummy",2.2,"player__2439",3.91906876413083,"player","2439"
2009,10,"dummy",2.2,"player__2444",1.55155427873004,"player","2444"
2009,10,"dummy",2.2,"player__2448",-1.94186505986008,"player","2448"
2009,10,"dummy",2.2,"player__2456",0.14745094135689,"player","2456"
2009,10,"dummy",2.2,"player__2459",0.0121697360635825,"player","2459"
2009,10,"dummy",2.2,"player__246",2.74859831628955,"player","246"
2009,10,"dummy",2.2,"player__25",2.28481107803332,"player","25"
2009,10,"dummy",2.2,"player__250",2.09027349939364,"player","250"
2009,10,"dummy",2.2,"player__2506",-2.17649910815707,"player","2506"
2009,10,"dummy",2.2,"player__2510",-0.165494788183025,"player","2510"
2009,10,"dummy",2.2,"player__254",-0.247977764638586,"player","254"
2009,10,"dummy",2.2,"player__26",0.0513183637903134,"player","26"
2009,10,"dummy",2.2,"player__261",2.92389728067111,"player","261"
2009,10,"dummy",2.2,"player__267",-1.32211036961112,"player","267"
2009,10,"dummy",2.2,"player__270",-0.299449767105879,"player","270"
2009,10,"dummy",2.2,"player__272",1.62197601204622,"player","272"
2009,10,"dummy",2.2,"player__2745",-0.557499755707875,"player","2745"
2009,10,"dummy",2.2,"player__2746",-1.74989174006328,"player","2746"
2009,10,"dummy",2.2,"player__2747",1.4351365315413,"player","2747"
2009,10,"dummy",2.2,"player__2748",-0.687514393605931,"player","2748"
2009,10,"dummy",2.2,"player__2749",-0.0534981757560703,"player","2749"
2009,10,"dummy",2.2,"player__2751",0.435277182666839,"player","2751"
2009,10,"dummy",2.2,"player__2753",-0.406681020945478,"player","2753"
2009,10,"dummy",2.2,"player__2754",-0.138078845362149,"player","2754"
2009,10,"dummy",2.2,"player__2755",-2.00949992679734,"player","2755"
2009,10,"dummy",2.2,"player__2757",-1.70533435749006,"player","2757"
2009,10,"dummy",2.2,"player__2758",0.333846992380396,"player","2758"
2009,10,"dummy",2.2,"player__2759",-1.74342122555626,"player","2759"
2009,10,"dummy",2.2,"player__2760",1.75074258979474,"player","2760"
2009,10,"dummy",2.2,"player__2761",-0.42486374563261,"player","2761"
2009,10,"dummy",2.2,"player__2763",-0.454616323188636,"player","2763"
2009,10,"dummy",2.2,"player__2768",-0.676707861436905,"player","2768"
2009,10,"dummy",2.2,"player__2769",2.1913814235817,"player","2769"
2009,10,"dummy",2.2,"player__2770",-1.41479536543915,"player","2770"
2009,10,"dummy",2.2,"player__2772",-0.707093058407767,"player","2772"
2009,10,"dummy",2.2,"player__2775",0.068594003609266,"player","2775"
2009,10,"dummy",2.2,"player__2776",-0.706583143511158,"player","2776"
2009,10,"dummy",2.2,"player__2777",-0.796296056150807,"player","2777"
2009,10,"dummy",2.2,"player__2778",-0.939648782830502,"player","2778"
2009,10,"dummy",2.2,"player__2779",2.67531299898423,"player","2779"
2009,10,"dummy",2.2,"player__2780",-1.61783565976305,"player","2780"
2009,10,"dummy",2.2,"player__2782",1.06642626820318,"player","2782"
2009,10,"dummy",2.2,"player__2789",0.642371270272268,"player","2789"
2009,10,"dummy",2.2,"player__2790",-2.09320565196651,"player","2790"
2009,10,"dummy",2.2,"player__2792",0.840034350315698,"player","2792"
2009,10,"dummy",2.2,"player__2793",0.866016017560229,"player","2793"
2009,10,"dummy",2.2,"player__2794",-0.747670577503418,"player","2794"
2009,10,"dummy",2.2,"player__2797",-1.32165677878709,"player","2797"
2009,10,"dummy",2.2,"player__2798",1.77904741839787,"player","2798"
2009,10,"dummy",2.2,"player__2799",-1.6749917090138,"player","2799"
2009,10,"dummy",2.2,"player__2801",0.416800547170594,"player","2801"
2009,10,"dummy",2.2,"player__2805",-0.86305520585897,"player","2805"
2009,10,"dummy",2.2,"player__2806",-0.443990879599436,"player","2806"
2009,10,"dummy",2.2,"player__2807",-0.199874703526674,"player","2807"
2009,10,"dummy",2.2,"player__2816",-0.052724216265425,"player","2816"
2009,10,"dummy",2.2,"player__2817",-1.26146166098107,"player","2817"
2009,10,"dummy",2.2,"player__2819",0.0290616936328196,"player","2819"
2009,10,"dummy",2.2,"player__2821",-1.19359376076065,"player","2821"
2009,10,"dummy",2.2,"player__2832",-0.423403238741748,"player","2832"
2009,10,"dummy",2.2,"player__2834",0.264266366755107,"player","2834"
2009,10,"dummy",2.2,"player__2873",-0.10880608761557,"player","2873"
2009,10,"dummy",2.2,"player__294",-0.576253177607649,"player","294"
2009,10,"dummy",2.2,"player__2982",-1.05633258687323,"player","2982"
2009,10,"dummy",2.2,"player__2983",1.5434743960019,"player","2983"
2009,10,"dummy",2.2,"player__2984",0.624816014360243,"player","2984"
2009,10,"dummy",2.2,"player__2986",-0.454397567360085,"player","2986"
2009,10,"dummy",2.2,"player__2987",-1.19019286735378,"player","2987"
2009,10,"dummy",2.2,"player__2990",-1.35311980808122,"player","2990"
2009,10,"dummy",2.2,"player__2991",0.941733076324195,"player","2991"
2009,10,"dummy",2.2,"player__2992",-1.57662051196739,"player","2992"
2009,10,"dummy",2.2,"player__2994",-0.551517915927282,"player","2994"
2009,10,"dummy",2.2,"player__2995",0.36573914793838,"player","2995"
2009,10,"dummy",2.2,"player__2997",-0.794951785306711,"player","2997"
2009,10,"dummy",2.2,"player__2998",-0.495422520789906,"player","2998"
2009,10,"dummy",2.2,"player__3000",0.770533205489836,"player","3000"
2009,10,"dummy",2.2,"player__3002",-0.459071391486363,"player","3002"
2009,10,"dummy",2.2,"player__3003",0.0569405403076811,"player","3003"
2009,10,"dummy",2.2,"player__3005",-2.12277300921388,"player","3005"
2009,10,"dummy",2.2,"player__3006",0.293312184993285,"player","3006"
2009,10,"dummy",2.2,"player__3008",0.661121111215701,"player","3008"
2009,10,"dummy",2.2,"player__3010",-0.529771424763625,"player","3010"
2009,10,"dummy",2.2,"player__3012",-1.65211866060595,"player","3012"
2009,10,"dummy",2.2,"player__3015",1.7787530371601,"player","3015"
2009,10,"dummy",2.2,"player__3016",-1.37207098826155,"player","3016"
2009,10,"dummy",2.2,"player__3018",-1.25345521989163,"player","3018"
2009,10,"dummy",2.2,"player__3020",-1.43617028158503,"player","3020"
2009,10,"dummy",2.2,"player__3023",1.42002013258329,"player","3023"
2009,10,"dummy",2.2,"player__3024",-0.21466232089655,"player","3024"
2009,10,"dummy",2.2,"player__3025",-0.671694212730932,"player","3025"
2009,10,"dummy",2.2,"player__3026",2.85603273319497,"player","3026"
2009,10,"dummy",2.2,"player__3027",2.68622647409421,"player","3027"
2009,10,"dummy",2.2,"player__3028",-0.537374522250444,"player","3028"
2009,10,"dummy",2.2,"player__3031",-1.23546238924097,"player","3031"
2009,10,"dummy",2.2,"player__3032",-0.648654336311825,"player","3032"
2009,10,"dummy",2.2,"player__3038",0.467458551730814,"player","3038"
2009,10,"dummy",2.2,"player__3039",-0.581321124276495,"player","3039"
2009,10,"dummy",2.2,"player__3040",-1.46594074281955,"player","3040"
2009,10,"dummy",2.2,"player__3041",0.150347516678742,"player","3041"
2009,10,"dummy",2.2,"player__3045",-0.945943936895447,"player","3045"
2009,10,"dummy",2.2,"player__3046",-0.610699506548544,"player","3046"
2009,10,"dummy",2.2,"player__3048",-0.0527114607207876,"player","3048"
2009,10,"dummy",2.2,"player__3053",-0.0958191305780306,"player","3053"
2009,10,"dummy",2.2,"player__3055",0.0292141005478287,"player","3055"
2009,10,"dummy",2.2,"player__3058",-0.0331365504388809,"player","3058"
2009,10,"dummy",2.2,"player__306",-1.3882040062978,"player","306"
2009,10,"dummy",2.2,"player__308",0.830816801168579,"player","308"
2009,10,"dummy",2.2,"player__312",-3.28572262693127,"player","312"
2009,10,"dummy",2.2,"player__3187",1.50202723106849,"player","3187"
2009,10,"dummy",2.2,"player__3188",0.0274043727060705,"player","3188"
2009,10,"dummy",2.2,"player__3190",-0.355019514832046,"player","3190"
2009,10,"dummy",2.2,"player__3191",-0.203487195666558,"player","3191"
2009,10,"dummy",2.2,"player__3192",0.312026531514799,"player","3192"
2009,10,"dummy",2.2,"player__3194",-0.0394006372908869,"player","3194"
2009,10,"dummy",2.2,"player__3195",-0.761267781469258,"player","3195"
2009,10,"dummy",2.2,"player__3196",0.599272943002165,"player","3196"
2009,10,"dummy",2.2,"player__3197",-2.09086374204135,"player","3197"
2009,10,"dummy",2.2,"player__3200",-0.201648986025447,"player","3200"
2009,10,"dummy",2.2,"player__3201",-1.24046494502819,"player","3201"
2009,10,"dummy",2.2,"player__3202",-0.893634596012462,"player","3202"
2009,10,"dummy",2.2,"player__3204",1.1277706801103,"player","3204"
2009,10,"dummy",2.2,"player__3205",-0.059195316896093,"player","3205"
2009,10,"dummy",2.2,"player__3206",-0.0537573420550227,"player","3206"
2009,10,"dummy",2.2,"player__3207",0.1891295581173,"player","3207"
2009,10,"dummy",2.2,"player__3209",0.491390947249175,"player","3209"
2009,10,"dummy",2.2,"player__3211",-1.84482815426365,"player","3211"
2009,10,"dummy",2.2,"player__3213",0.183057290747267,"player","3213"
2009,10,"dummy",2.2,"player__3214",-0.232411412975812,"player","3214"
2009,10,"dummy",2.2,"player__3217",-1.20851422684784,"player","3217"
2009,10,"dummy",2.2,"player__3219",-1.29397951710882,"player","3219"
2009,10,"dummy",2.2,"player__3220",-0.27450000809932,"player","3220"
2009,10,"dummy",2.2,"player__3224",1.18832311870028,"player","3224"
2009,10,"dummy",2.2,"player__3225",0.143556187297768,"player","3225"
2009,10,"dummy",2.2,"player__3227",0.138923835556979,"player","3227"
2009,10,"dummy",2.2,"player__3231",0.33641155062044,"player","3231"
2009,10,"dummy",2.2,"player__3235",-0.411780861256056,"player","3235"
2009,10,"dummy",2.2,"player__3237",-5.20814846525491,"player","3237"
2009,10,"dummy",2.2,"player__3239",-0.231750184425179,"player","3239"
2009,10,"dummy",2.2,"player__3241",-0.212245340100121,"player","3241"
2009,10,"dummy",2.2,"player__3242",0.619870291247364,"player","3242"
2009,10,"dummy",2.2,"player__3243",-0.0448804574870027,"player","3243"
2009,10,"dummy",2.2,"player__3244",1.23375806007712,"player","3244"
2009,10,"dummy",2.2,"player__3246",-0.0270961871331429,"player","3246"
2009,10,"dummy",2.2,"player__3247",-2.21348551845367,"player","3247"
2009,10,"dummy",2.2,"player__3249",1.95161556633921,"player","3249"
